IdOportunidad,IdEmpresa,IdPropietario,TipoDivisaAjuste,Zona,Importe,FechaCierre,Participantes,ImporteEnMXN,ClasificacionZona,RangoImporte,RendimientoPorZona,AñoCierre,MesCierre,ImporteAcumulado,CrecimientoRelativo
0068X00001LU1OWQA1,0018X00003NLRMHQA5,0053f000000nxsgAAA,USD,ZONA 1,48100,18/12/2023,20,971620,Central,Bajo,48581,2023,12,25038163.4,189.6943138
0068X00001MNdbkQAD,0012M000021awhUQAQ,00541000007Mjg5AAC,MXN,ZONA 3,1610000,18/12/2023,0,1610000,Periferica,Medio,1610000,2023,12,39086888,38.086888
006UG000001Vqg9YAC,0014100001uMsEQAA0,00541000007MjftAAC,MXN,ZONA 2,234995,16/12/2023,250,234995,Central,Bajo,939.98,2023,12,16460323,138.4942627
0068X00001EuquqQAB,0014100001uMq86AAC,0053f000000EybuAAC,MXN,ZONA 3,2400000,15/12/2023,500,2400000,Periferica,Medio,4800,2023,12,22395500,37.0229202
0068X00001IpI4bQAF,0012M000021WUsdQAG,00541000007N8XPAA0,MXN,ZONA 5,220000,15/12/2023,18,220000,Periferica,Bajo,12222.22222,2023,12,7601942,15.89320444
0068X00001Ipr0jQAB,0018X00003HrvBgQAJ,0058X00000GIoJvQAL,MXN,ZONA 4,1116600,15/12/2023,21,1116600,Periferica,Medio,53171.42857,2023,12,35587967,15.00047433
0068X00001KSbLmQAL,0014100001l5RgvAAE,0053f000000nLxxAAE,MXN,ZONA 4,585000,15/12/2023,29,585000,Periferica,Bajo,20172.41379,2023,12,26866996,192.287741
0068X00001LDkhOQAT,0014100001uMqQ6AAK,0053f000000ERMNAA4,MXN,ZONA 2,100000,15/12/2023,0,100000,Central,Bajo,100000,2023,12,32192333,108.2016981
0068X00001LEXPtQAP,0018X00003MayNKQAZ,0058X00000GIoK5QAL,MXN,ZONA 4,836136,15/12/2023,0,836136,Periferica,Bajo,836136,2023,12,35700285,28.7502375
0068X00001Lqp2zQAB,0014100001uMq7BAAS,00541000007Mjg5AAC,MXN,ZONA 3,510000,15/12/2023,30,510000,Periferica,Bajo,17000,2023,12,39596888,38.596888
0068X00001LrASVQA3,0018X00003Jk9QHQAZ,0058X00000Gotl2QAB,USD,ZONA 1,9000,15/12/2023,0,181800,Central,Bajo,181800,2023,12,32939386,35.89282066
0068X00001LSq56QAD,0018X00003Jk9QHQAZ,0058X00000Gotl2QAB,MXN,ZONA 1,0,15/12/2023,0,0,Central,Muy Bajo,0,2023,12,32939386,35.89282066
0068X00001LT13GQAT,0018X00003O634yQAB,00541000007Mjg5AAC,MXN,ZONA 3,50000,15/12/2023,10,50000,Periferica,Bajo,5000,2023,12,39646888,38.646888
0068X00001LT14TQAT,0018X00003O634yQAB,00541000007Mjg5AAC,MXN,ZONA 3,300000,15/12/2023,100,300000,Periferica,Bajo,3000,2023,12,39946888,38.946888
0068X00001LT16eQAD,0014100001l5RQgAAM,00541000007Mjg5AAC,MXN,ZONA 3,75000,15/12/2023,30,75000,Periferica,Bajo,2500,2023,12,40021888,39.021888
0068X00001LT17SQAT,0014100001l5RQgAAM,00541000007Mjg5AAC,MXN,ZONA 3,200000,15/12/2023,30,200000,Periferica,Bajo,6666.666667,2023,12,40221888,39.221888
0068X00001LT1BIQA1,0014100001l5RQgAAM,00541000007Mjg5AAC,MXN,ZONA 3,215000,15/12/2023,30,215000,Periferica,Bajo,7166.666667,2023,12,40436888,39.436888
0068X00001MNz7eQAD,0018X000032XdAvQAK,00541000007Mjg5AAC,MXN,ZONA 3,1280000,15/12/2023,25,1280000,Periferica,Medio,51200,2023,12,41716888,40.716888
0068X00001MOxEzQAL,0014100001vaxB0AAI,00541000007Mjg5AAC,MXN,ZONA 3,260000,15/12/2023,20,260000,Periferica,Bajo,13000,2023,12,41976888,40.976888
0068X00001MPrLCQA1,0018X00002zXjGfQAK,00541000007MjfrAAC,MXN,ZONA 2,206800,15/12/2023,0,206800,Central,Bajo,206800,2023,12,46912026,43.67812
0068X00001MPsM4QAL,0013f0000059POoAAM,00541000007MjiFAAS,MXN,ZONA 2,2825000,15/12/2023,0,2825000,Central,Medio,2825000,2023,12,41465257.4,254.958379
0068X00001GNshnQAD,0014100001uNFoxAAG,0058X00000F1xzfQAB,MXN,ZONA 4,335000,14/12/2023,30,335000,Periferica,Bajo,11166.66667,2023,12,635000,1.116666667
006UG000001qLpPYAU,0013f0000058qwhAAA,00541000007Mjg2AAC,MXN,ZONA 2,45000,14/12/2023,15,45000,Central,Muy Bajo,3000,2023,12,16028765,63.11506
0068X00001GMWIyQAP,0014100001uMrBeAAK,00541000007N8XPAA0,MXN,ZONA 5,106500,13/12/2023,21,106500,Periferica,Bajo,5071.428571,2023,12,7708442,16.12987111
0068X00001JnRYAQA3,0018X00003Jk5EVQAZ,0058X00000GNuKbQAL,MXN,ZONA 1,275580,13/12/2023,30,275580,Central,Bajo,9186,2023,12,19829404,77.68811111
0068X00001LF6VkQAL,0018X00003MbiqgQAB,0058X00000GNuKbQAL,MXN,ZONA 1,346360,13/12/2023,40,346360,Central,Bajo,8659,2023,12,20175764,79.06255556
0068X00001LFw4eQAD,0013f000009nZkmAAE,0058X00000GNuKbQAL,MXN,ZONA 1,24600,13/12/2023,500,24600,Central,Muy Bajo,49.2,2023,12,20200364,79.1601746
0068X00001LpgIOQAZ,0018X00003NsV6KQAV,0058X00000GNuKbQAL,MXN,ZONA 1,43320,13/12/2023,60,43320,Central,Muy Bajo,722,2023,12,20243684,79.33207937
0068X00001LpgNsQAJ,0018X00003NsV6KQAV,0058X00000GNuKbQAL,MXN,ZONA 1,56130,13/12/2023,60,56130,Central,Bajo,935.5,2023,12,20299814,79.55481746
0068X00001LpgQmQAJ,0018X00003NsV6KQAV,0058X00000GNuKbQAL,MXN,ZONA 1,21660,13/12/2023,20,21660,Central,Muy Bajo,1083,2023,12,20321474,79.64076984
0068X00001LUQ8uQAH,0014100001vaxApAAI,0053f000000lhfmAAA,MXN,ZONA 5,431700,13/12/2023,0,431700,Periferica,Bajo,431700,2023,12,21906511,61.94974425
0068X00001MOx1iQAD,00141000020WzoMAAS,00541000007MjguAAC,MXN,ZONA 2,260000,13/12/2023,0,260000,Central,Bajo,260000,2023,12,15924364,16.05511835
006UG000001g7ZCYAY,0014100001uMqiYAAS,00541000007MjftAAC,MXN,ZONA 2,950000,13/12/2023,100,950000,Central,Bajo,9500,2023,12,17410323,146.5451102
006UG000001hQoHYAU,0018X00003HriqgQAB,00541000007MjgVAAS,MXN,ZONA 3,415000,13/12/2023,20,415000,Periferica,Bajo,20750,2023,12,19939210,34.9265045
006UG000001qcWsYAI,0014100001vaxAiAAI,00541000007MjguAAC,MXN,ZONA 2,0,13/12/2023,0,0,Central,Muy Bajo,0,2023,12,15924364,16.05511835
0068X00001CcrPFQAZ,0012M00002CxmarQAB,00541000007N8XPAA0,MXN,ZONA 5,215000,12/12/2023,12,215000,Periferica,Bajo,17916.66667,2023,12,7923442,16.60764889
0068X00001DkBmiQAF,0014100001uNFolAAG,00541000007N8XPAA0,MXN,ZONA 5,250000,12/12/2023,20,250000,Periferica,Bajo,12500,2023,12,8173442,17.16320444
0068X00001LRn6nQAD,0014100001uMsEoAAK,00541000002pb4sAAA,MXN,ZONA 5,1000000,12/12/2023,25,1000000,Periferica,Medio,40000,2023,12,39507111,564.194721
006UG000001cGRNYA2,0013f000004YI4pAAG,0053f000000DoGpAAK,MXN,ZONA 3,153812,12/12/2023,25,153812,Periferica,Bajo,6152.48,2023,12,20047290,65.8243
006UG000001JruUYAS,001UG000001X9QXYA0,00541000007MjiFAAS,MXN,ZONA 2,352520,12/12/2023,0,352520,Central,Bajo,352520,2023,12,41817777.4,257.1344284
006UG000001T7TlYAK,0014100001uNFpBAAW,0053f000000lhfmAAA,MXN,ZONA 5,140290,12/12/2023,150,140290,Periferica,Bajo,935.2666667,2023,12,22046801,62.35287644
006UG000001Vc24YAC,001UG000001lJOPYA2,0053f000000ERMNAA4,MXN,ZONA 2,59472,12/12/2023,0,59472,Central,Bajo,59472,2023,12,32251805,108.4034369
006UG000003HPOTYA4,0014100001uMsIFAA0,00541000002pb4sAAA,MXN,ZONA 5,423000,12/12/2023,0,423000,Periferica,Bajo,423000,2023,12,39930111,570.2462232
0068X00001GOZ5gQAH,0012M0000257EQLQA2,0053f000000naCIAAY,MXN,ZONA 1,149400,12/11/2023,25,149400,Central,Bajo,5976,2023,11,44579300,81.55425926
0068X00001IphEgQAJ,0018X00003HsJOZQA3,0053f000000naCIAAY,USD,ZONA 1,21225,12/11/2023,20,428745,Central,Bajo,21437.25,2023,11,45008045,82.34823148
0068X00001J8QeOQAV,0013f0000070sRBAAY,00541000007Mjg5AAC,MXN,ZONA 3,240000,12/11/2023,1,240000,Periferica,Bajo,240000,2023,11,42216888,41.216888
0068X00001KTDVQQA5,0012M00002CxmeZQAR,00541000007MjgXAAS,MXN,ZONA 3,400000,12/11/2023,180,400000,Periferica,Bajo,2222.222222,2023,11,27283588,19.43714457
0068X00001KuugxQAB,0012M000021amd3QAA,0058X00000GnYdoQAF,MXN,ZONA 2,45000,12/11/2023,75,45000,Central,Muy Bajo,600,2023,11,7337750,16.06453488
0068X00001MO4IHQA1,0014100001uMqbhAAC,00541000007MjgXAAS,MXN,ZONA 3,1670000,12/11/2023,50,1670000,Periferica,Medio,33400,2023,11,28953588,20.6880809
0068X00001MOwzXQAT,0013f000004b0fLAAQ,00541000002payeAAA,MXN,ZONA 3,1409886,12/11/2023,39,1409886,Periferica,Medio,36150.92308,2023,11,20413495,67.27255853
006UG000001dbSBYAY,0018X00003O8nIbQAJ,0058X00000GnYdoQAF,MXN,ZONA 2,295540,12/11/2023,25,295540,Central,Bajo,11821.6,2023,11,7633290,16.75183721
0068X00001Ip27RQAR,0014100001uMq6wAAC,00541000007N8XPAA0,MXN,ZONA 5,185000,12/10/2023,0,185000,Periferica,Bajo,185000,2023,10,8358442,17.57431556
0068X00001KQeHBQA1,0018X00002zWfGaQAK,00541000007N8XPAA0,MXN,ZONA 5,178500,12/10/2023,15,178500,Periferica,Bajo,11900,2023,10,8536942,17.97098222
0068X00001Et2I6QAJ,0018X000035eN5ZQAU,0058X00000F1ld7QAB,MXN,ZONA 3,100000,12/09/2023,0,100000,Periferica,Bajo,100000,2023,9,16035939,26.0877348
0068X00001EuHbqQAF,0018X000038NUDQQA4,0058X00000F1ld7QAB,MXN,ZONA 3,100000,12/09/2023,0,100000,Periferica,Bajo,100000,2023,9,16135939,26.25665372
0068X00001MOkvVQAT,0014100001uMsDVAA0,0058X00000GIoK5QAL,MXN,ZONA 4,1210000,12/09/2023,46,1210000,Periferica,Medio,26304.34783,2023,9,36910285,29.75857083
0068X00001DkbDOQAZ,0013f000002IHvcAAG,00541000002payqAAA,MXN,ZONA 3,1100000,12/08/2023,0,1100000,Periferica,Medio,1100000,2023,8,56278858,186.5961933
0068X00001IpKehQAF,0012M00002BOME3QAP,00541000007N8XPAA0,MXN,ZONA 5,260000,12/08/2023,0,260000,Periferica,Bajo,260000,2023,8,8796942,18.54876
0068X00001KPQM6QAP,0018X00003HtYpKQAV,00541000002payqAAA,MXN,ZONA 3,0,12/08/2023,0,0,Periferica,Muy Bajo,0,2023,8,56278858,186.5961933
0068X00001KRjrsQAD,0018X00003JyZOLQA3,0058X00000GIoK5QAL,MXN,ZONA 1,1923000,12/08/2023,60,1923000,Central,Medio,32050,2023,8,38833285,31.36107083
0068X00001LU38wQAD,0018X00003O5m3fQAB,0058X00000Gotl2QAB,MXN,ZONA 1,0,12/08/2023,0,0,Central,Muy Bajo,0,2023,8,32939386,35.89282066
0068X00001MNwUeQAL,0018X00003EzGNxQAN,00541000002pb4sAAA,MXN,ZONA 5,1772500,12/08/2023,31,1772500,Periferica,Medio,57177.41935,2023,8,41702611,595.603877
006UG000001KCXYYA4,001UG000001XVSfYAO,0058X00000FQzgUQAT,MXN,ZONA 2,52900,12/08/2023,0,52900,Central,Bajo,52900,2023,8,22858176,100.5918933
006UG000001TYAbYAO,0014100001WJK82AAH,00541000007MjgxAAC,MXN,ZONA 5,780550,12/08/2023,30,780550,Periferica,Bajo,26018.33333,2023,8,10966319,42.865276
006UG000001VbPKYA0,0018X000038NqoPQAS,0053f000000ERMNAA4,MXN,ZONA 2,207760,12/08/2023,15,207760,Central,Bajo,13850.66667,2023,8,32459565,109.1081931
006UG000001VfWBYA0,0018X000038NqoPQAS,0053f000000ERMNAA4,MXN,ZONA 2,111690,12/08/2023,30,111690,Central,Bajo,3723,2023,8,32571255,109.487064
0068X00001IpZ6PQAV,0012M000021WUsdQAG,00541000007N8XPAA0,MXN,ZONA 5,40000,12/07/2023,12,40000,Periferica,Muy Bajo,3333.333333,2023,7,8836942,18.63764889
0068X00001KumaTQAR,0014100001vaxApAAI,0053f000000lhfmAAA,MXN,ZONA 5,70500,12/07/2023,0,70500,Periferica,Bajo,70500,2023,7,22117301,62.55546264
0068X00001KvgVRQAZ,0018X00003NKvtYQAT,0053f000000nxsgAAA,USD,ZONA 1,3300,12/07/2023,25,66660,Central,Bajo,2666.4,2023,7,25104823.4,190.2020061
0068X00001LENexQAH,0014100001WJK82AAH,00541000007MjgxAAC,MXN,ZONA 5,2000000,12/07/2023,60,2000000,Periferica,Medio,33333.33333,2023,7,12966319,50.865276
0068X00001LqEyCQAV,0013f0000037YamAAE,00541000007Mjg1AAC,MXN,ZONA 1,328500,12/07/2023,60,328500,Central,Bajo,5475,2023,7,18047169,11.6726838
0068X00001LSPSGQA5,0014100001uMsALAA0,00541000007MjgQAAS,MXN,ZONA 3,45000,12/07/2023,100,45000,Periferica,Muy Bajo,450,2023,7,13438350,32.595875
0068X00001MPr9OQAT,0013f000004LeAVAA0,0053f000000lhfmAAA,MXN,ZONA 5,572250,12/07/2023,25,572250,Periferica,Bajo,22890,2023,7,22689551,64.1998592
006UG000001NIrhYAG,0014100001uMqthAAC,00541000007Mjg1AAC,USD,ZONA 1,22400,12/07/2023,25,452480,Central,Bajo,18099.2,2023,7,18499649,11.9904143
006UG000001RQh0YAG,0014100001WJKGnAAP,0052M000008g7RkQAI,MXN,ZONA 4,454302,12/07/2023,0,454302,Periferica,Bajo,454302,2023,7,26002691,6.935270458
006UG000001SkIhYAK,0014100001uMqrAAAS,0058X00000F1ld7QAB,MXN,ZONA 3,210000,12/07/2023,18,210000,Periferica,Bajo,11666.66667,2023,7,16345939,26.61138345
006UG000001TLQHYA4,001UG000001iMPFYA2,0058X00000F1ld7QAB,MXN,ZONA 3,40000,12/07/2023,25,40000,Periferica,Muy Bajo,1600,2023,7,16385939,26.67895101
0068X00001KTKNJQA5,0014100001uMqH4AAK,00541000007MjgXAAS,MXN,ZONA 3,165000,12/06/2023,30,165000,Periferica,Bajo,5500,2023,6,29118588,20.8116764
0068X00001LDkeoQAD,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,ZONA 2,642300,12/06/2023,33,642300,Central,Bajo,19463.63636,2023,6,47554326,44.28983429
0068X00001MNc8SQAT,0018X00003O8RboQAF,00541000007MjfrAAC,MXN,ZONA 2,0,12/06/2023,0,0,Central,Muy Bajo,0,2023,6,47554326,44.28983429
006UG000001KERIYA4,0014100001uMsSbAAK,00541000007MjgXAAS,MXN,ZONA 3,81300,12/06/2023,15,81300,Periferica,Bajo,5420,2023,6,29199888,20.87257528
006UG000001Kxg5YAC,0014100001uMqu2AAC,00541000007MjftAAC,MXN,ZONA 2,2667400,12/06/2023,300,2667400,Central,Medio,8891.333333,2023,6,20077723,169.1501949
006UG000001NgW2YAK,0014100001uMqPsAAK,00541000007MjgVAAS,MXN,ZONA 3,34000,12/06/2023,25,34000,Periferica,Muy Bajo,1360,2023,6,19973210,34.98776577
0068X00001Hkxh6QAB,0014100001uMq6hAAC,0058X00000F1xzfQAB,MXN,ZONA 4,40000,12/05/2023,0,40000,Periferica,Muy Bajo,40000,2023,5,675000,1.25
0068X00001J8jJ2QAJ,0018X00003Ha0nmQAB,0058X00000F1xzfQAB,MXN,ZONA 4,16500000,12/05/2023,0,16500000,Periferica,Alto,16500000,2023,5,17175000,56.25
0068X00001KvbPXQAZ,0018X00003NKpZ8QAL,0053f000000EKvuAAG,MXN,ZONA 3,469700,12/05/2023,0,469700,Periferica,Bajo,469700,2023,5,11410279,12.42385765
0068X00001KvbT4QAJ,0018X00003NKpfPQAT,0053f000000EKvuAAG,MXN,ZONA 3,370300,12/05/2023,0,370300,Periferica,Bajo,370300,2023,5,11780579,12.85950471
0068X00001LF9HtQAL,0018X00003Mblx0QAB,00541000007Mjg1AAC,MXN,ZONA 1,2210000,12/05/2023,0,2210000,Central,Medio,2210000,2023,5,20709649,13.54227161
0068X00001LpzcGQAR,0018X00003Hr5ljQAB,0053f000000Eqi4AAC,MXN,ZONA 4,316100,12/05/2023,6,316100,Periferica,Bajo,52683.33333,2023,5,18284085,15.84064006
0068X00001LpzYSQAZ,0014100001vaxAhAAI,0058X00000GIoJvQAL,MXN,ZONA 4,1000000,12/05/2023,40,1000000,Periferica,Medio,25000,2023,5,36587967,15.45007783
0068X00001MPfNcQAL,0014100001uMq79AAC,0053f000000DoGpAAK,MXN,ZONA 3,320500,12/05/2023,8,320500,Periferica,Bajo,40062.5,2023,5,20367790,66.89263333
0068X00001MPw09QAD,0014100001uMuEiAAK,00541000007MjgZAAS,MXN,ZONA 3,54000,12/05/2023,11,54000,Periferica,Bajo,4909.090909,2023,5,33771560,187.5625907
006UG000001LHOlYAO,0018X00003NuYrjQAF,00541000002payqAAA,MXN,ZONA 3,11745000,12/05/2023,0,11745000,Periferica,Alto,11745000,2023,5,68023858,225.7461933
0068X00001KuuVQQAZ,0018X00003Eyu5bQAB,00541000007MjiFAAS,MXN,ZONA 2,522300,12/04/2023,0,522300,Central,Bajo,522300,2023,4,42340077.4,260.3585025
0068X00001KvsVGQAZ,0018X00003NLCA3QAP,0058X00000GoyezQAB,MXN,ZONA 3,187700,12/04/2023,30,187700,Periferica,Bajo,6256.666667,2023,4,2228230,10.87123069
0068X00001LqjP6QAJ,0018X00003NtBM5QAN,0058X00000Gotl2QAB,USD,ZONA 1,3950,12/04/2023,0,79790,Central,Bajo,79790,2023,4,33019176,35.98218718
0068X00001MOkcpQAD,0014100001uNFqhAAG,00541000007MjiFAAS,MXN,ZONA 2,380000,12/04/2023,12,380000,Central,Bajo,31666.66667,2023,4,42720077.4,262.7041815
0068X00001MOmSKQA1,0018X00003P6eCbQAJ,0058X00000FQuLgQAL,MXN,ZONA 5,459000,12/04/2023,17,459000,Periferica,Bajo,27000,2023,4,25840637,374.0455298
0068X00001MP8RZQA1,0014100001uMsDOAA0,0053f000000DoGpAAK,MXN,ZONA 3,459885,12/04/2023,100,459885,Periferica,Bajo,4598.85,2023,4,20827675,68.42558333
0068X00001MPw6hQAD,0014100001uMqGGAA0,00541000007MjgZAAS,MXN,ZONA 3,54000,12/04/2023,6,54000,Periferica,Bajo,9000,2023,4,33825560,187.8640983
0068X00001LFLzeQAH,0014100001vekuhAAA,0058X00000GIoK5QAL,MXN,ZONA 4,318644,12/03/2023,17,318644,Periferica,Bajo,18743.76471,2023,3,39151929,31.6266075
0068X00001IpMCeQAN,0014100001uMq92AAC,00541000007MjgZAAS,MXN,ZONA 3,1925100,12/02/2023,80,1925100,Periferica,Medio,24063.75,2023,2,35750660,198.612842
0068X00001IoqwPQAR,0018X00003HrBWFQA3,0058X00000GIoK5QAL,MXN,ZONA 4,100000,12/01/2023,0,100000,Periferica,Bajo,100000,2023,1,39251929,31.70994083
0068X00001Ip00bQAB,0018X00003HrNrLQAV,00541000007MjfrAAC,MXN,ZONA 2,3215000,12/01/2023,300,3215000,Central,Medio,10716.66667,2023,1,50769326,47.35173905
0068X00001IpbvMQAR,0014100001uNFodAAG,00541000007MjgQAAS,MXN,ZONA 3,255000,12/01/2023,25,255000,Periferica,Bajo,10200,2023,1,13693350,33.233375
0068X00001IpmqhQAB,0018X00003HrNrLQAV,00541000007MjfrAAC,MXN,ZONA 2,508100,12/01/2023,30,508100,Central,Bajo,16936.66667,2023,1,51277426,47.83564381
0068X00001J87VDQAZ,0018X00003EzEYEQA3,0058X00000GBaShQAL,MXN,ZONA 2,1130800,12/01/2023,30,1130800,Central,Medio,37693.33333,2023,1,31473556.2,45.62749067
0068X00001J8rlwQAB,0014100001vaxApAAI,0053f000000lhfmAAA,MXN,ZONA 5,120000,12/01/2023,0,120000,Periferica,Bajo,120000,2023,1,22809551,64.54468678
0068X00001KPPtnQAH,0018X00003EzUCqQAN,0053f000000mQvaAAE,MXN,ZONA 3,206900,12/01/2023,20,206900,Periferica,Bajo,10345,2023,1,3185127,2.98140875
0068X00001KPQ0dQAH,0018X00003EzUCqQAN,0053f000000mQvaAAE,MXN,ZONA 3,206900,12/01/2023,20,206900,Periferica,Bajo,10345,2023,1,3392027,3.24003375
0068X00001KQQhyQAH,0012M00002ABvVXQA1,0053f000000mM2bAAE,MXN,ZONA 4,435000,12/01/2023,0,435000,Periferica,Bajo,435000,2023,1,5214280,51.1428
0068X00001LDkqiQAD,0018X00003B4lyhQAB,00541000007MjfrAAC,MXN,ZONA 2,901500,12/01/2023,75,901500,Central,Bajo,12020,2023,1,52178926,48.69421524
0068X00001LEnPaQAL,0018X00003MbHGbQAN,0052M000008ag3jQAA,MXN,ZONA 5,172470,12/01/2023,15,172470,Periferica,Bajo,11498,2023,1,23201064,87.15529819
0068X00001LS1GKQA1,0014100001uMrBoAAK,0053f000000DoGpAAK,MXN,ZONA 3,106800,12/01/2023,0,106800,Periferica,Bajo,106800,2023,1,20934475,68.78158333
0068X00001LT0baQAD,0014100001velZHAAY,0052M000008ag3jQAA,MXN,ZONA 5,496000,12/01/2023,0,496000,Periferica,Bajo,496000,2023,1,23697064,89.03991124
0068X00001LTrDSQA1,0014100001uMsSsAAK,00541000007Mjg5AAC,MXN,ZONA 3,403298,12/01/2023,0,403298,Periferica,Bajo,403298,2023,1,42620186,41.620186
0068X00001LTXiqQAH,0014100001vcN8mAAE,0053f000000mM2bAAE,MXN,ZONA 4,933325,12/01/2023,14,933325,Periferica,Bajo,66666.07143,2023,1,6147605,60.47605
0068X00001LTYRMQA5,0013f0000059OSpAAM,0052M000008ag3jQAA,MXN,ZONA 5,38310,12/01/2023,30,38310,Periferica,Muy Bajo,1277,2023,1,23735374,89.1854748
0068X00001LTYYIQA5,0013f0000059OSpAAM,0052M000008ag3jQAA,MXN,ZONA 5,311030,12/01/2023,270,311030,Periferica,Bajo,1151.962963,2023,1,24046404,90.36727157
0068X00001MPCRvQAP,0014100001uMq79AAC,0053f000000DoGpAAK,MXN,ZONA 3,575390,12/01/2023,25,575390,Periferica,Bajo,23015.6,2023,1,21509865,70.69955
0068X00001MPhRaQAL,0014100001l5RN4AAM,00541000007MjgZAAS,MXN,ZONA 3,26100,12/01/2023,80,26100,Periferica,Muy Bajo,326.25,2023,1,35776760,198.7585706
0068X00001MPMxAQAX,0018X00003P7PaZQAV,0053f000000Eqi4AAC,MXN,ZONA 4,174000,12/01/2023,15,174000,Periferica,Bajo,11600,2023,1,18458085,16.00090355
0068X00001MPrHUQA1,0014100001uMq6oAAC,0053f000000lhfmAAA,MXN,ZONA 5,1699194,12/01/2023,6700,1699194,Periferica,Medio,253.6110448,2023,1,24508745,69.42742816
0068X00001MPs41QAD,0013f000009npQxAAI,0053f000000nxsgAAA,USD,ZONA 1,3355,12/01/2023,29,67771,Central,Bajo,2336.931034,2023,1,25172594.4,190.7181599
0068X00001MPssaQAD,0014100001X47Y6AAJ,0053f000000Eqi4AAC,MXN,ZONA 4,330000,12/01/2023,412,330000,Periferica,Bajo,800.9708738,2023,1,18788085,16.30485156
0068X00001MPsUSQA1,0018X00003P7xD8QAJ,0053f000000Eqi4AAC,MXN,ZONA 4,1084125,12/01/2023,70,1084125,Periferica,Medio,15487.5,2023,1,19872210,17.30338985
0068X00001DjDHIQA3,0014100001uMqttAAC,00541000007N8XPAA0,MXN,ZONA 5,148000,30/11/2023,28,148000,Periferica,Bajo,5285.714286,2023,11,8984942,18.96653778
0068X00001DjDHSQA3,0014100001uMqttAAC,00541000007N8XPAA0,MXN,ZONA 5,135000,30/11/2023,20,135000,Periferica,Bajo,6750,2023,11,9119942,19.26653778
0068X00001EsdfGQAR,0018X000032YCH2QAO,0058X00000F1ld7QAB,MXN,ZONA 3,10,30/11/2023,0,10,Periferica,Muy Bajo,10,2023,11,16385949,26.67896791
0068X00001Et2HmQAJ,0018X000035eMoxQAE,0058X00000F1ld7QAB,MXN,ZONA 3,100000,30/11/2023,0,100000,Periferica,Bajo,100000,2023,11,16485949,26.84788682
0068X00001GHKwGQAX,0013f000002R6dgAAC,00541000007MjiFAAS,MXN,ZONA 2,388200,30/11/2023,0,388200,Central,Bajo,388200,2023,11,43108277.4,265.1004778
0068X00001HlLxrQAF,0014100001l5ROgAAM,0052M000008Jq5HQAS,MXN,ZONA 3,1350000,30/11/2023,0,1350000,Periferica,Medio,1350000,2023,11,15622068,4.948997715
0068X00001Ioyi3QAB,0018X000038QKmJQAW,0058X00000FQMA0QAP,MXN,ZONA 1,100000,30/11/2023,0,100000,Central,Bajo,100000,2023,11,28993968.2,44.71162294
0068X00001Ipe87QAB,0013f00000594MBAAY,0053f000000ERMNAA4,MXN,ZONA 2,890000,30/11/2023,0,890000,Central,Bajo,890000,2023,11,33461255,112.5060906
0068X00001IpFuDQAV,0014100001vaxBQAAY,0052M000008Jq5HQAS,MXN,ZONA 3,439500,30/11/2023,16,439500,Periferica,Bajo,27468.75,2023,11,16061568,5.116362529
0068X00001IqHatQAF,0014100001uMqQMAA0,0053f000000ERMNAA4,MXN,ZONA 2,123260,30/11/2023,10,123260,Central,Bajo,12326,2023,11,33584515,112.9242089
0068X00001Iqk2pQAB,0018X00003HtNDoQAN,0053f000000ERMNAA4,MXN,ZONA 2,327410,30/11/2023,0,327410,Central,Bajo,327410,2023,11,33911925,114.0348375
0068X00001JnTntQAF,0014100001uNFqhAAG,00541000007MjiFAAS,MXN,ZONA 2,390000,30/11/2023,30,390000,Central,Bajo,13000,2023,11,43498277.4,267.5078852
0068X00001KS2A0QAL,0018X00003F0D4KQAV,0053f000000m1eKAAQ,MXN,ZONA 3,350000,30/11/2023,0,350000,Periferica,Bajo,350000,2023,11,24566390,23.64031093
0068X00001KSFMDQA5,0018X00003HsFYOQA3,00541000007MjftAAC,MXN,ZONA 2,123500,30/11/2023,20,123500,Central,Bajo,6175,2023,11,20201223,170.1968051
0068X00001KufAuQAJ,0014100001uMr4ZAAS,0053f000000lhfmAAA,MXN,ZONA 5,227000,30/11/2023,0,227000,Periferica,Bajo,227000,2023,11,24735745,70.07972701
0068X00001Kul5oQAB,0013f000002HiJjAAK,00541000007MjiFAAS,MXN,ZONA 2,0,30/11/2023,0,0,Central,Muy Bajo,0,2023,11,43498277.4,267.5078852
0068X00001KuYFZQA3,0018X000032XezTQAS,00541000007Mjh2AAC,MXN,ZONA 1,75000,30/11/2023,0,75000,Central,Bajo,75000,2023,11,17761868.2,70.54600537
0068X00001KvdV3QAJ,0014100001l5RQgAAM,00541000007Mjg5AAC,MXN,ZONA 3,115000,30/11/2023,30,115000,Periferica,Bajo,3833.333333,2023,11,42735186,41.735186
0068X00001KwQtCQAV,0018X00003NKgcDQAT,0058X00000Gotl2QAB,USD,ZONA 1,3950,30/11/2023,10,79790,Central,Bajo,7979,2023,11,33098966,36.07155369
0068X00001KwWsNQAV,0013f000004La6XAAS,0053f000000ERMNAA4,MXN,ZONA 2,121680,30/11/2023,0,121680,Central,Bajo,121680,2023,11,34033605,114.4475961
